,tunelp,1,tunelp,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,tunelp,1,tunelp,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,fdformat,1,fdformat,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,fdformat,1,fdformat,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,rtcwake,1,rtcwake,rtcwake from util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,rtcwake,1,rtcwake,rtcwake from util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,readprofile,1,readprofile,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,readprofile,1,readprofile,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,ldattach,1,ldattach,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,ldattach,1,ldattach,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,isosize,1,isosize,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,isosize,1,isosize,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,cal,1,cal,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,cal,1,cal,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,rename,1,rename,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,rename,1,rename,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,chrt,1,chrt,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,chrt,1,chrt,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,taskset,1,taskset,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,taskset,1,taskset,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,ddate,1,ddate,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,ddate,1,ddate,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,flock,1,flock,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,flock,1,flock,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,script,1,script,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,script,1,script,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,renice,1,renice,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,renice,1,renice,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,fdisk,1,fdisk,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,fdisk,1,fdisk,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,fsck.minix,1,fsck.minix,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,fsck.minix,1,fsck.minix,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,mkfs,1,mkfs,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,mkfs,1,mkfs,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,fsck,1,fsck,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,fsck,1,fsck,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,sfdisk,1,sfdisk,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,sfdisk,1,sfdisk,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,blkid,1,blkid,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,blkid,1,blkid,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,mkswap,1,mkswap,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,mkswap,1,mkswap,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,mkfs.minix,1,mkfs.minix,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,mkfs.minix,1,mkfs.minix,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,blockdev,1,blockdev,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,blockdev,1,blockdev,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,swapoff,1,swapoff,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,swapoff,1,swapoff,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,mkfs.bfs,1,mkfs.bfs,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,mkfs.bfs,1,mkfs.bfs,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,mkfs.cramfs,1,mkfs.cramfs,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,mkfs.cramfs,1,mkfs.cramfs,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,cfdisk,1,cfdisk,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,cfdisk,1,cfdisk,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,hwclock,1,hwclock,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,hwclock,1,hwclock,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,swapon,1,swapon,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,swapon,1,swapon,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,switch_root,1,switch_root,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,andries_brouwer,util-linux,\1,,,,,,,
,switch_root,1,switch_root,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,grub-install,1,grub-install,VERSION=([0-9][0-9]*(\.[0-9]+)+),a,gnu,grub_legacy,\1,,,,,,,
,grub-set-default,1,grub-set-default,VERSION=([0-9][0-9]*(\.[0-9]+)+),a,gnu,grub_legacy,\1,,,,,,,
,grub-terminfo,1,grub-terminfo,VERSION=([0-9][0-9]*(\.[0-9]+)+),a,gnu,grub_legacy,\1,,,,,,,
,grub,1,grub,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,grub_legacy,\1,,,,,,,
,as,1,as$,([0-9][0-9]*(\.[0-9]+)+),a,gnu,binutils,\1,,,,,,,
,libbfd.so,1,libbfd.so,/usr/lib64/binutils/x86_64-pc-linux-gnu/([0-9][0-9]*(\.[0-9]+)+)/debug,a,gnu,binutils,\1,,,,,,,
,libopcodes,1,libopcodes.*.so,libopcodes-([0-9][0-9]*(\.[0-9]+)+)\.[0-9]+.so,a,gnu,binutils,\1,,,,,,,
,libbfd-,1,libbfd-.*.so,/usr/lib64/binutils/x86_64-pc-linux-gnu/([0-9][0-9]*(\.[0-9]+)+)/debug,a,gnu,binutils,\1,,,,,,,
,libbfd-,1,libbfd-.*.so,/usr/lib/binutils/x86_64-pc-linux-gnu/([0-9][0-9]*(\.[0-9]+)+)/debug,a,gnu,binutils,\1,,,,,,,
,lex,1,lex,^([0-9][0-9]*(\.[0-9]+)+),a,will_estes,flex,\1,,,,,,,
,lex,1,lex,^([0-9][0-9]*(\.[0-9]+)+),a,will_estes_and_john_millaway,flex,\1,,,,,,,
,flex,1,flex,^([0-9][0-9]*(\.[0-9]+)+),a,will_estes,flex,\1,,,,,,,
,flex,1,flex,^([0-9][0-9]*(\.[0-9]+)+),a,will_estes_and_john_millaway,flex,\1,,,,,,,
,protoize,1,protoize,/usr/lib/gcc/[^/]*/([0-9][0-9]*(\.[0-9]+)+)/include,a,gcc,gcc,\1,,,,,,,
,protoize,1,protoize,/usr/lib/gcc/[^/]*/([0-9][0-9]*(\.[0-9]+)+)/include,a,gnu,gcc,\1,,,,,,,
,unprotoize,1,unprotoize,/usr/lib/gcc/[^/]*/([0-9][0-9]*(\.[0-9]+)+)/include,a,gcc,gcc,\1,,,,,,,
,unprotoize,1,unprotoize,/usr/lib/gcc/[^/]*/([0-9][0-9]*(\.[0-9]+)+)/include,a,gnu,gcc,\1,,,,,,,
,gdbserver,1,gdbserver,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,gdb,\1,,,,,,,
,gettext.sh,1,gettext.sh,      version=([0-9][0-9]*(\.[0-9]+)+),a,gnu,gettext,\1,,,,,,,
,msgcat,1,msgcat,([0-9][0-9]*(\.[0-9]+)+),a,gnu,gettext,\1,,,,,,,
,ngettext,1,ngettext,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,gettext,\1,,,,,,,
,gettextize,1,gettextize,version=([0-9][0-9]*(\.[0-9]+)+),a,gnu,gettext,\1,,,,,,,
,libgettext,1,libgettext.*so.*,libgettext.*-([0-9][0-9]*(\.[0-9]+)+).so,a,gnu,gettext,\1,,,,,,,
,m4,1,m4,GNU M4 ([0-9][0-9]*(\.[0-9]+)+),a,gnu,m4,\1,,,,,,,
,make,1,make$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,make,\1,,,,,,,
,gmake,1,gmake$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,make,\1,,,,,,,
,lsattr,1,lsattr,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,chattr,1,chattr,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,libext2fs.so,1,libext2fs.so,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,fsck.ext2,1,fsck.ext2,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,e2fsck,1,e2fsck,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,fsck.ext4dev,1,fsck.ext4dev,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,e2image,1,e2image,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,mkfs.ext3,1,mkfs.ext3,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,mke2fs,1,mke2fs,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,e2label,1,e2label,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,dumpe2fs,1,dumpe2fs,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,fsck.ext4,1,fsck.ext4,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,tune2fs,1,tune2fs,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,debugfs,1,debugfs,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,mkfs.ext2,1,mkfs.ext2,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,fsck.ext3,1,fsck.ext3,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,mkfs.ext4dev,1,mkfs.ext4dev,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,mkfs.ext4,1,mkfs.ext4,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,resize2fs,1,resize2fs,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,libext2fs.so,1,libext2fs.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,ext2_filesystems_utilities,e2fsprogs,\1,,,,,,,
,libfuse.so,1,libfuse.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,fuse,fuse,\1,,,,,,,
,iconvconfig,1,iconvconfig,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,rpcinfo,1,rpcinfo,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,nscd,1,nscd,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,lddlibc4,1,lddlibc4,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,iconv,1,iconv,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,locale,1,locale,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,rpcgen,1,rpcgen,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,getconf,1,getconf,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,getent,1,getent,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,localedef,1,localedef,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,sprof,1,sprof,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,libthread_db,1,libthread_db.*so.*,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,ldconfig,1,ldconfig,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,libpthread.so,1,libpthread.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,libpthread-,1,libpthread-.*so,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,gencat,1,gencat,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,pcprofiledump,1,pcprofiledump,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,sln,1,sln,([0-9][0-9]*(\.[0-9]+)+),a,gnu,glibc,\1,,,,,,,
,pam_cracklib.so,1,pam_cracklib.so,LIBPAM_EXTENSION_([0-9][0-9]*(\.[0-9]+)+),a,pam,pam,\1,,,,,,,
,pam_xauth.so,1,pam_xauth.so,LIBPAM_MODUTIL_([0-9][0-9]*(\.[0-9]+)+),a,pam,pam,\1,,,,,,,
,libz.so,1,libz.so.*, inflate ([0-9][0-9]*(\.[0-9]+)+) Copyright,a,gnu,zlib,\1,,,,,,,
,pango-,1,pango-.*,^([0-9][0-9]*(\.[0-9]+)+),a,pango,pango,\1,,,,,,,
,libpango-,1,libpango-.*so.*,^([0-9][0-9]*(\.[0-9]+)+),a,pango,pango,\1,,,,,,,
,xscreensaver,1,xscreensaver,^([0-9][0-9]*(\.[0-9]+)+),a,xscreensaver,xscreensaver,\1,,,,,,,
,id3v2,1,id3v2$,^([0-9][0-9]*(\.[0-9]+)+),a,id3v2,id3v2,\1,,,,,,,
,libid3,1,libid3.*so.*,id3lib-([0-9][0-9]*(\.[0-9]+)+),a,id3lib,id3lib,\1,,,,,,,
,id3info,1,id3info$,^([0-9][0-9]*(\.[0-9]+)+),a,id3lib,id3lib,\1,,,,,,,
,id3cp,1,id3cp,^([0-9][0-9]*(\.[0-9]+)+),a,id3lib,id3lib,\1,,,,,,,
,neon-config,1,neon-config,echo neon ([0-9][0-9]*(\.[0-9]+)+),a,webdav,neon,\1,,,,,,,
,transmission,1,transmission.*,Transmission ([0-9][0-9]*(\.[0-9]+)+),a,transmissionbt,transmission,\1,,,,,,,
,acpi,1,acpi.*,acpid-([0-9][0-9]*(\.[0-9]+)+),a,tim_hockin,acpid,\1,,,,,,,
,libbrltty,1,libbrltty.*so,([0-9][0-9]*(\.[0-9]+)+)@,a,mielke,brltty,\1,,,,,,,
,cat,1,cat$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,chgrp,1,chgrp$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,chmod,1,chmod$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,chown,1,chown$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,cp,1,cp$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,date,1,date$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,dd,1,dd$,A([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,dir,1,dir$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,echo,1,echo$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,false,1,false$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,ln,1,ln$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,ls,1,ls$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,mkdir,1,mkdir$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,mknod,1,mknod$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,mv,1,mv$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,pwd,1,pwd$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,readlink,1,readlink$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,rm,1,rm$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,rmdir,1,rmdir$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,vdir,1,vdir$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,sync,1,sync$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,touch,1,touch$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,true,1,true$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,uname,1,uname$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,mktemp,1,mktemp$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,install,1,install$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,hostid,1,hostid$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,nice,1,nice$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,who,1,who$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,users,1,users$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,pinky,1,pinky$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,chcon,1,chcon$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,dircolors,1,dircolors$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,du,1,du$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,link,1,link$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,mkfifo,1,mkfifo$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,nohup,1,nohup$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,shred,1,shred$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,stat,1,stat$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,unlink,1,unlink$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,cksum,1,cksum$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,comm,1,comm$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,csplit,1,csplit$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,cut,1,cut$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,expand,1,expand$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,fmt,1,fmt$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,fold,1,fold$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,head,1,head$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,join,1,join$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,groups,1,groups$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,md5sum,1,md5sum,0123456789abcdef([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,nl,1,nl$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,od,1,od$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,paste,1,paste$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,pr,1,pr$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,ptx,1,ptx$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,sha1sum,1,sha1sum$,0123456789abcdef([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,sha224sum,1,sha224sum$,0123456789abcdef([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,sha256sum,1,sha256sum$,0123456789abcdef([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,sha384sum,1,sha384sum$,0123456789abcdef([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,sha512sum,1,sha512sum$,0123456789abcdef([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,shuf,1,shuf$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,split,1,split$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,tac,1,tac$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,tail,1,tail$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,tr,1,tr$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,tsort,1,tsort$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,unexpand,1,unexpand$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,uniq,1,uniq$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,wc,1,wc$,dA([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,basename,1,basename$,^([0-46-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,env,1,env$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,expr,1,expr$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,factor,1,factor$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,id,1,id$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,logname,1,logname$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,pathchk,1,pathchk$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,printenv,1,printenv$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,printf,1,printf$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,runcon,1,runcon$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,tee,1,tee$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,truncate,1,truncate$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,tty,1,tty$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,whoami,1,whoami$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,yes,1,yes$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,base64,1,base64$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,arch,1,arch$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,chroot,1,chroot$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
,touch,1,touch$,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,coreutils,\1,,,,,,,
